Input,FP_Result,Standard_Result
0.0,0.0,0.0
0.02506265664160401,0.1583118967153259,0.1583118967153259
0.05012531328320802,0.2238868314198225,0.2238868314198225
0.07518796992481203,0.27420424855354086,0.27420424855354086
0.10025062656641603,0.3166237934306518,0.3166237934306518
0.12531328320802004,0.3539961627023943,0.3539961627023943
0.15037593984962405,0.38778336716474066,0.38778336716474066
0.17543859649122806,0.4188539082916955,0.4188539082916955
0.20050125313283207,0.447773662839645,0.447773662839645
0.22556390977443608,0.47493569014597764,0.47493569014597764
0.2506265664160401,0.5006261743217588,0.5006261743217588
0.2756892230576441,0.5250611612542334,0.5250611612542334
0.3007518796992481,0.5484084971070817,0.5484084971070817
0.3258145363408521,0.5708016611230665,0.5708016611230665
0.3508771929824561,0.5923488777590924,0.5923488777590924
0.37593984962406013,0.6131393394849658,0.6131393394849658
0.40100250626566414,0.6332475868613036,0.6332475868613036
0.42606516290726815,0.6527366719491622,0.6527366719491622
0.45112781954887216,0.6716604942594675,0.6716604942594675
0.47619047619047616,0.6900655593423543,0.6900655593423543
0.5012531328320802,0.7079923254047886,0.7079923254047886
0.5263157894736842,0.7254762501100116,0.7254762501100116
0.5513784461152882,0.7425486153211035,0.7425486153211035
0.5764411027568922,0.7592371847827872,0.7592371847827872
0.6015037593984962,0.7755667343294813,0.7755667343294813
0.6265664160401002,0.7915594835766294,0.7915594835766294
0.6516290726817042,0.8072354505853322,0.8072354505853322
0.6766917293233082,0.8226127456606226,0.8226127456606226
0.7017543859649122,0.837707816583391,0.837707816583391
0.7268170426065163,0.8525356547420854,0.8525356547420854
0.7518796992481203,0.86710996952412,0.86710996952412
0.7769423558897243,0.8814433367436186,0.8814433367436186
0.8020050125313283,0.89554732567929,0.89554732567929
0.8270676691729323,0.9094326083734475,0.9094326083734475
0.8521303258145363,0.923109054128783,0.923109054128783
0.8771929824561403,0.936585811581694,0.936585811581694
0.9022556390977443,0.9498713802919553,0.9498713802919553
0.9273182957393483,0.9629736734404261,0.9629736734404261
0.9523809523809523,0.9759000729485332,0.9759000729485332
0.9774436090225563,0.988657478109864,0.988657478109864
1.0025062656641603,1.0012523486435176,1.0012523486435176
1.0275689223057642,1.013690742931869,1.013690742931869
1.0526315789473684,1.025978352085154,1.025978352085154
1.0776942355889725,1.0381205303763974,1.0381205303763974
1.1027568922305764,1.0501223225084668,1.0501223225084668
1.1278195488721803,1.061988488107183,1.061988488107183
1.1528822055137844,1.0737235237777853,1.0737235237777853
1.1779448621553885,1.085331683014639,1.085331683014639
1.2030075187969924,1.0968169942141635,1.0968169942141635
1.2280701754385963,1.108183277007281,1.108183277007281
1.2531328320802004,1.1194341570991124,1.1194341570991124
1.2781954887218046,1.1305730797793676,1.1305730797793676
1.3032581453634084,1.141603322246133,1.141603322246133
1.3283208020050123,1.1525280048679998,1.1525280048679998
1.3533834586466165,1.163350101494222,1.163350101494222
1.3784461152882206,1.1740724489094447,1.1740724489094447
1.4035087719298245,1.1846977555181848,1.1846977555181848
1.4285714285714284,1.1952286093343936,1.1952286093343936
1.4536340852130325,1.2056674853428837,1.2056674853428837
1.4786967418546366,1.2160167522919396,1.2160167522919396
1.5037593984962405,1.2262786789699316,1.2262786789699316
1.5288220551378444,1.2364554400130416,1.2364554400130416
1.5538847117794485,1.2465491212862205,1.2465491212862205
1.5789473684210527,1.2565617248750864,1.2565617248750864
1.6040100250626566,1.2664951737226071,1.2664951737226071
1.6290726817042605,1.2763513159409758,1.2763513159409758
1.6541353383458646,1.286131928826069,1.286131928826069
1.6791979949874687,1.2958387225991777,1.2958387225991777
1.7042606516290726,1.3054733438983244,1.3054733438983244
1.7293233082706765,1.3150373790393475,1.3150373790393475
1.7543859649122806,1.3245323570650438,1.3245323570650438
1.7794486215538847,1.3339597525989624,1.3339597525989624
1.8045112781954886,1.343320988518935,1.343320988518935
1.8295739348370925,1.3526174384640663,1.3526174384640663
1.8546365914786966,1.3618504291876905,1.3618504291876905
1.8796992481203008,1.3710212427677044,1.3710212427677044
1.9047619047619047,1.3801311186847085,1.3801311186847085
1.9298245614035086,1.3891812557774843,1.3891812557774843
1.9548872180451127,1.398172814084551,1.398172814084551
1.9799498746867168,1.4071069165798016,1.4071069165798016
2.0050125313283207,1.4159846508095772,1.4159846508095772
2.0300751879699246,1.424807070437933,1.424807070437933
2.0551378446115285,1.4335751967063075,1.4335751967063075
2.080200501253133,1.442290019813329,1.442290019813329
2.1052631578947367,1.4509525002200232,1.4509525002200232
2.1303258145363406,1.4595635698853067,1.4595635698853067
2.155388471177945,1.4681241334362516,1.4681241334362516
2.180451127819549,1.4766350692772907,1.4766350692772907
2.2055137844611528,1.485097230642207,1.485097230642207
2.2305764411027567,1.4935114465924781,1.4935114465924781
2.2556390977443606,1.5018785229652765,1.5018785229652765
2.280701754385965,1.5101992432741995,1.5101992432741995
2.305764411027569,1.5184743695655745,1.5184743695655745
2.3308270676691727,1.5267046432329905,1.5267046432329905
2.355889724310777,1.5348907857925191,1.5348907857925191
2.380952380952381,1.5430334996209192,1.5430334996209192
2.406015037593985,1.5511334686589626,1.5511334686589626
2.4310776942355887,1.5591913590818764,1.5591913590818764
2.4561403508771926,1.5672078199387574,1.5672078199387574
2.481203007518797,1.5751834837627003,1.5751834837627003
2.506265664160401,1.5831189671532588,1.5831189671532588
2.5313283208020048,1.5910148713327619,1.5910148713327619
2.556390977443609,1.598871782677901,1.598871782677901
2.581453634085213,1.6066902732279216,1.6066902732279216
2.606516290726817,1.6144709011706644,1.6144709011706644
2.631578947368421,1.6222142113076252,1.6222142113076252
2.6566416040100247,1.6299207354991299,1.6299207354991299
2.681704260651629,1.6375909930906523,1.6375909930906523
2.706766917293233,1.6452254913212452,1.6452254913212452
2.731829573934837,1.6528247257149915,1.6528247257149915
2.756892230576441,1.6603891804563293,1.6603891804563293
2.781954887218045,1.6679193287500582,1.6679193287500582
2.807017543859649,1.675415633166782,1.675415633166782
2.832080200501253,1.6828785459745017,1.6828785459745017
2.8571428571428568,1.6903085094570331,1.6903085094570331
2.882205513784461,1.697705956219881,1.697705956219881
2.907268170426065,1.7050713094841707,1.7050713094841707
2.932330827067669,1.7124049833691997,1.7124049833691997
2.9573934837092732,1.7197073831641456,1.7197073831641456
2.982456140350877,1.7269789055894333,1.7269789055894333
3.007518796992481,1.73421993904824,1.73421993904824
3.032581453634085,1.7414308638685847,1.7414308638685847
3.057644110275689,1.7486120525364364,1.7486120525364364
3.082706766917293,1.7557638699202387,1.7557638699202387
3.107769423558897,1.7628866734872373,1.7628866734872373
3.132832080200501,1.7699808135119717,1.7699808135119717
3.1578947368421053,1.7770466332772772,1.7770466332772772
3.182957393483709,1.78408446926812,1.78408446926812
3.208020050125313,1.79109465135858,1.79109465135858
3.233082706766917,1.79807750299227,1.79807750299227
3.258145363408521,1.805033341356475,1.805033341356475
3.2832080200501252,1.8119624775502734,1.8119624775502734
3.308270676691729,1.818865216746895,1.818865216746895
3.333333333333333,1.8257418583505536,1.8257418583505536
3.3583959899749374,1.8325926961479841,1.8325926961479841
3.3834586466165413,1.8394180184548974,1.8394180184548974
3.408521303258145,1.846218108257566,1.846218108257566
