initial_mean_radius,final_mean_radius,radial_concentration,spiral_order_parameter,mode_1_amplitude,mode_2_amplitude,mode_3_amplitude,mode_4_amplitude,dominant_mode,dominant_mode_amplitude,target_mode_amplitude,target_mode_ratio,pitch_angle_proxy,density_arm_contrast,angular_momentum_initial,angular_momentum_final,angular_momentum_drift,total_mass,energy_proxy,elastic_tension_mean,elastic_tension_max,tension_mean,tension_max,tension_gradient_mean,arm_asymmetry_index,peak_rotation_velocity,mass_conservation_error,morphology_stability_score,field_feedback_strength,initialization_vs_evolution_score,initial_target_mode_amplitude,initial_dominant_mode_amplitude,nan_count,central_mass_count,star_system_count,gas_cloud_count,cluster_count,arm_mode,claim_boundary
1.1819865570945742,0.3727388996554516,0.8092476574391226,0.5491669345603446,0.44659057900723387,0.5491669345603446,0.4699226982638892,0.45232360121145254,2.0,0.5491669345603446,0.5491669345603446,0.28632212867648205,2.6958872796228452,2.4589715531976126,3180.854149798823,1213.7009097394914,-0.6184355356826864,489.16762681832165,8695.254102015833,0.13345123802755968,1.0,0.13345123802755968,1.0,0.055278097070477795,0.41330471252459844,7.83786895570147,0.0,5.855625736132171,0.0,0.048120299255330255,0.523954106175092,0.523954106175092,0,1.0,139.0,67.0,24.0,mixed,finite illustrative simulation; repository-linked computational artifact; not a formal proof substitute
