Input,FP_Result,Standard_Result
0.0,5.0,5.0
0.02506265664160401,5.025062656641604,5.025062656641604
0.05012531328320802,5.050125313283208,5.050125313283208
0.07518796992481203,5.075187969924812,5.075187969924812
0.10025062656641603,5.100250626566416,5.100250626566416
0.12531328320802004,5.12531328320802,5.12531328320802
0.15037593984962405,5.150375939849624,5.150375939849624
0.17543859649122806,5.175438596491228,5.175438596491228
0.20050125313283207,5.200501253132832,5.200501253132832
0.22556390977443608,5.225563909774436,5.225563909774436
0.2506265664160401,5.25062656641604,5.25062656641604
0.2756892230576441,5.275689223057644,5.275689223057644
0.3007518796992481,5.3007518796992485,5.3007518796992485
0.3258145363408521,5.325814536340852,5.325814536340852
0.3508771929824561,5.350877192982456,5.350877192982456
0.37593984962406013,5.37593984962406,5.37593984962406
0.40100250626566414,5.401002506265664,5.401002506265664
0.42606516290726815,5.4260651629072685,5.4260651629072685
0.45112781954887216,5.451127819548872,5.451127819548872
0.47619047619047616,5.476190476190476,5.476190476190476
0.5012531328320802,5.50125313283208,5.50125313283208
0.5263157894736842,5.526315789473684,5.526315789473684
0.5513784461152882,5.551378446115288,5.551378446115288
0.5764411027568922,5.576441102756892,5.576441102756892
0.6015037593984962,5.601503759398496,5.601503759398496
0.6265664160401002,5.6265664160401005,5.6265664160401005
0.6516290726817042,5.651629072681704,5.651629072681704
0.6766917293233082,5.676691729323308,5.676691729323308
0.7017543859649122,5.701754385964913,5.701754385964913
0.7268170426065163,5.726817042606516,5.726817042606516
0.7518796992481203,5.7518796992481205,5.7518796992481205
0.7769423558897243,5.776942355889724,5.776942355889724
0.8020050125313283,5.802005012531328,5.802005012531328
0.8270676691729323,5.827067669172933,5.827067669172933
0.8521303258145363,5.852130325814536,5.852130325814536
0.8771929824561403,5.87719298245614,5.87719298245614
0.9022556390977443,5.902255639097744,5.902255639097744
0.9273182957393483,5.927318295739348,5.927318295739348
0.9523809523809523,5.9523809523809526,5.9523809523809526
0.9774436090225563,5.977443609022556,5.977443609022556
1.0025062656641603,6.00250626566416,6.00250626566416
1.0275689223057642,6.027568922305765,6.027568922305765
1.0526315789473684,6.052631578947368,6.052631578947368
1.0776942355889725,6.0776942355889725,6.0776942355889725
1.1027568922305764,6.102756892230577,6.102756892230577
1.1278195488721803,6.12781954887218,6.12781954887218
1.1528822055137844,6.152882205513785,6.152882205513785
1.1779448621553885,6.177944862155389,6.177944862155389
1.2030075187969924,6.203007518796992,6.203007518796992
1.2280701754385963,6.228070175438596,6.228070175438596
1.2531328320802004,6.2531328320802,6.2531328320802
1.2781954887218046,6.2781954887218046,6.2781954887218046
1.3032581453634084,6.303258145363408,6.303258145363408
1.3283208020050123,6.328320802005012,6.328320802005012
1.3533834586466165,6.353383458646617,6.353383458646617
1.3784461152882206,6.37844611528822,6.37844611528822
1.4035087719298245,6.4035087719298245,6.4035087719298245
1.4285714285714284,6.428571428571429,6.428571428571429
1.4536340852130325,6.453634085213032,6.453634085213032
1.4786967418546366,6.478696741854637,6.478696741854637
1.5037593984962405,6.503759398496241,6.503759398496241
1.5288220551378444,6.528822055137844,6.528822055137844
1.5538847117794485,6.553884711779449,6.553884711779449
1.5789473684210527,6.578947368421053,6.578947368421053
1.6040100250626566,6.6040100250626566,6.6040100250626566
1.6290726817042605,6.62907268170426,6.62907268170426
1.6541353383458646,6.654135338345864,6.654135338345864
1.6791979949874687,6.679197994987469,6.679197994987469
1.7042606516290726,6.704260651629072,6.704260651629072
1.7293233082706765,6.7293233082706765,6.7293233082706765
1.7543859649122806,6.754385964912281,6.754385964912281
1.7794486215538847,6.779448621553884,6.779448621553884
1.8045112781954886,6.804511278195489,6.804511278195489
1.8295739348370925,6.829573934837093,6.829573934837093
1.8546365914786966,6.854636591478696,6.854636591478696
1.8796992481203008,6.879699248120301,6.879699248120301
1.9047619047619047,6.904761904761905,6.904761904761905
1.9298245614035086,6.9298245614035086,6.9298245614035086
1.9548872180451127,6.954887218045113,6.954887218045113
1.9799498746867168,6.979949874686717,6.979949874686717
2.0050125313283207,7.005012531328321,7.005012531328321
2.0300751879699246,7.030075187969924,7.030075187969924
2.0551378446115285,7.0551378446115285,7.0551378446115285
2.080200501253133,7.080200501253133,7.080200501253133
2.1052631578947367,7.105263157894736,7.105263157894736
2.1303258145363406,7.130325814536341,7.130325814536341
2.155388471177945,7.155388471177945,7.155388471177945
2.180451127819549,7.180451127819548,7.180451127819548
2.2055137844611528,7.205513784461153,7.205513784461153
2.2305764411027567,7.230576441102757,7.230576441102757
2.2556390977443606,7.2556390977443606,7.2556390977443606
2.280701754385965,7.280701754385965,7.280701754385965
2.305764411027569,7.305764411027569,7.305764411027569
2.3308270676691727,7.330827067669173,7.330827067669173
2.355889724310777,7.355889724310777,7.355889724310777
2.380952380952381,7.380952380952381,7.380952380952381
2.406015037593985,7.406015037593985,7.406015037593985
2.4310776942355887,7.431077694235588,7.431077694235588
2.4561403508771926,7.456140350877193,7.456140350877193
2.481203007518797,7.481203007518797,7.481203007518797
2.506265664160401,7.5062656641604,7.5062656641604
2.5313283208020048,7.531328320802005,7.531328320802005
2.556390977443609,7.556390977443609,7.556390977443609
2.581453634085213,7.581453634085213,7.581453634085213
2.606516290726817,7.606516290726817,7.606516290726817
2.631578947368421,7.631578947368421,7.631578947368421
2.6566416040100247,7.656641604010025,7.656641604010025
2.681704260651629,7.681704260651629,7.681704260651629
2.706766917293233,7.706766917293233,7.706766917293233
2.731829573934837,7.731829573934837,7.731829573934837
2.756892230576441,7.756892230576441,7.756892230576441
2.781954887218045,7.7819548872180455,7.7819548872180455
2.807017543859649,7.807017543859649,7.807017543859649
2.832080200501253,7.832080200501252,7.832080200501252
2.8571428571428568,7.857142857142857,7.857142857142857
2.882205513784461,7.882205513784461,7.882205513784461
2.907268170426065,7.907268170426065,7.907268170426065
2.932330827067669,7.932330827067669,7.932330827067669
2.9573934837092732,7.957393483709273,7.957393483709273
2.982456140350877,7.982456140350877,7.982456140350877
3.007518796992481,8.007518796992482,8.007518796992482
3.032581453634085,8.032581453634085,8.032581453634085
3.057644110275689,8.057644110275689,8.057644110275689
3.082706766917293,8.082706766917294,8.082706766917294
3.107769423558897,8.107769423558898,8.107769423558898
3.132832080200501,8.132832080200501,8.132832080200501
3.1578947368421053,8.157894736842106,8.157894736842106
3.182957393483709,8.18295739348371,8.18295739348371
3.208020050125313,8.208020050125313,8.208020050125313
3.233082706766917,8.233082706766917,8.233082706766917
3.258145363408521,8.25814536340852,8.25814536340852
3.2832080200501252,8.283208020050125,8.283208020050125
3.308270676691729,8.308270676691729,8.308270676691729
3.333333333333333,8.333333333333332,8.333333333333332
3.3583959899749374,8.358395989974937,8.358395989974937
3.3834586466165413,8.38345864661654,8.38345864661654
3.408521303258145,8.408521303258144,8.408521303258144
3.433583959899749,8.43358395989975,8.43358395989975
3.458646616541353,8.458646616541353,8.458646616541353
3.4837092731829573,8.483709273182956,8.483709273182956
3.508771929824561,8.508771929824562,8.508771929824562
3.533834586466165,8.533834586466165,8.533834586466165
3.5588972431077694,8.558897243107769,8.558897243107769
3.5839598997493733,8.583959899749374,8.583959899749374
3.6090225563909772,8.609022556390977,8.609022556390977
3.634085213032581,8.63408521303258,8.63408521303258
3.659147869674185,8.659147869674186,8.659147869674186
3.6842105263157894,8.68421052631579,8.68421052631579
3.7092731829573933,8.709273182957393,8.709273182957393
3.734335839598997,8.734335839598998,8.734335839598998
3.7593984962406015,8.759398496240602,8.759398496240602
3.7844611528822054,8.784461152882205,8.784461152882205
3.8095238095238093,8.80952380952381,8.80952380952381
3.834586466165413,8.834586466165414,8.834586466165414
3.859649122807017,8.859649122807017,8.859649122807017
3.8847117794486214,8.884711779448622,8.884711779448622
3.9097744360902253,8.909774436090226,8.909774436090226
3.9348370927318292,8.93483709273183,8.93483709273183
3.9598997493734336,8.959899749373434,8.959899749373434
3.9849624060150375,8.984962406015038,8.984962406015038
4.010025062656641,9.010025062656641,9.010025062656641
4.035087719298246,9.035087719298247,9.035087719298247
4.060150375939849,9.060150375939848,9.060150375939848
4.0852130325814535,9.085213032581454,9.085213032581454
4.110275689223057,9.110275689223057,9.110275689223057
4.135338345864661,9.13533834586466,9.13533834586466
4.160401002506266,9.160401002506266,9.160401002506266
4.185463659147869,9.185463659147869,9.185463659147869
4.2105263157894735,9.210526315789473,9.210526315789473
4.235588972431078,9.235588972431078,9.235588972431078
4.260651629072681,9.260651629072681,9.260651629072681
4.285714285714286,9.285714285714285,9.285714285714285
4.31077694235589,9.31077694235589,9.31077694235589
4.335839598997493,9.335839598997493,9.335839598997493
4.360902255639098,9.360902255639097,9.360902255639097
4.385964912280701,9.385964912280702,9.385964912280702
4.4110275689223055,9.411027568922306,9.411027568922306
