time,observed_strain,strain_uncertainty,tne_prediction,tne_residual,memory_derivative_proxy,cumulative_memory_proxy,source_status
0.1439647674560547,0.24355767444014081,0.6637586623492622,-0.0086749310048496,-0.25223260544499043,0.5724253445515695,-7.978125163890813,fetched
0.1486034393310547,-0.19334666618792312,0.6637586623492622,-0.008675100453901038,0.18467156573402208,0.5294126076288864,-7.784660292598062,fetched
0.1532421112060547,-0.49892718763332594,0.6637586623492622,-0.008675718807643153,0.49025146882568277,0.4923934849565371,-7.586744218833212,fetched
0.1578807830810547,-0.1458182512634648,0.6637586623492622,-0.008676711588094275,0.13714153967537052,0.46051518633386596,-7.3846785276749625,fetched
0.1625194549560547,0.707484690394797,0.6637586623492622,-0.008649488244894754,-0.7161341786396918,0.4330452657584502,-7.178723525433742,fetched
0.1671581268310547,0.220579081754316,0.6637586623492622,-0.008620690705475876,-0.2291997724597919,0.40941286406406346,-6.969041227101019,fetched
0.1717967987060547,-0.4288593843490787,0.6637586623492622,-0.008622973151746344,0.42023641119733235,0.38906344841541957,-6.755820814896564,fetched
0.1764354705810547,-0.20195262139316486,0.6637586623492622,-0.008625642110361684,0.19332697928280318,0.37145729412294165,-6.539310379725313,fetched
0.1810741424560547,0.3593731841374536,0.6637586623492622,-0.008628437066172305,-0.3680016212036259,0.3562042902321313,-6.319652909781313,fetched
0.1857128143310547,-0.2535652953291728,0.6637586623492622,-0.00863132940891382,0.244933965920259,0.3429692224744007,-6.096972607082303,fetched
0.1903514862060547,-0.18948862339950365,0.6637586623492622,-0.008633850649333977,0.18085477275016967,0.3314641133645531,-5.87137751993491,fetched
0.1949901580810547,0.5043854675853346,0.6637586623492622,-0.00860278477721536,-0.51298825236255,0.3214416202692258,-5.642961811790856,fetched
0.1996288299560547,-0.03627592796969946,0.6637586623492622,-0.008580911506724536,0.027695016462974925,0.3127039985724674,-5.411771428475354,fetched
0.2042675018310547,-0.616796657603692,0.6637586623492622,-0.008584715686261842,0.6082119419174301,0.3050744696439085,-5.177845749563464,fetched
0.2089061737060547,-0.2140185652123628,0.6637586623492622,-0.00858851864349428,0.2054300465688685,0.2983651108060247,-4.9413215510858155,fetched
0.2135448455810547,0.7138297637260906,0.6637586623492622,-0.008592309800054192,-0.7224220735261448,0.29244420122362347,-4.702253592372778,fetched
0.2181835174560547,-0.2872321491204185,0.6637586623492622,-0.008596080207897145,0.27863606891252135,0.28719855544640005,-4.460690342447284,fetched
0.2228221893310547,-0.2434304630513227,0.6637586623492622,-0.00859757813363841,0.2348328849176843,0.2825309376948475,-4.216674868547131,fetched
0.2274608612060547,0.05871435131161629,0.6637586623492622,-0.00856208212540416,-0.06727643343702046,0.27835783319895596,-3.970245601927736,fetched
0.2320995330810547,0.41375898974267206,0.6637586623492622,-0.008547430321985237,-0.4223064200646573,0.27461077538963596,-3.721415667887211,fetched
0.2367382049560547,-0.3228638873159443,0.6637586623492622,-0.008551782145643493,0.3143121051703008,0.2712335007283806,-3.4701642999619593,fetched
0.2413768768310547,-0.10937272172649463,0.6637586623492622,-0.008556079126515835,0.1008166425999788,0.26816079324373265,-3.2165949807992447,fetched
0.2460155487060547,0.3384317953942792,0.6637586623492622,-0.008560318402682641,-0.3469921137969618,0.2653481907398512,-2.9607330486482217,fetched
0.2506542205810547,0.0714134456826936,0.6637586623492622,-0.008564497655052765,-0.07997794333774637,0.2627574898091055,-2.7026017695154576,fetched
0.2552928924560547,-0.35954614059841755,0.6637586623492622,-0.008563925135100642,0.3509822154633169,0.2603558729917868,-2.4422226369486477,fetched
0.2599315643310547,0.10022190513765254,0.6637586623492622,-0.008523134177811347,-0.10874503931546389,0.2581151564378983,-2.179615630398152,fetched
0.2645702362060547,0.819102950340413,0.6637586623492622,-0.008516602761351662,-0.8276195531017647,0.2560116632620674,-1.9147894804077081,fetched
0.2692089080810547,-0.3925050872670039,0.6637586623492622,-0.00852125191920129,0.3839838353478026,0.2540274087341262,-1.6476928921031189,fetched
0.2738475799560547,-0.14972669671654779,0.6637586623492622,-0.008525828811260967,0.14120086790528683,0.2521399556554967,-1.378422754079345,fetched
0.2784862518310547,-0.09558187503074221,0.6637586623492622,-0.008530333168443796,0.08705154186229841,0.25033431272335305,-1.1069948344230982,fetched
0.2831249237060547,0.3544338618222299,0.6637586623492622,-0.008534764897641867,-0.3629686267198718,0.24859760253467578,-0.8334242518995688,fetched
0.2877635955810547,-0.27381613726956816,0.6637586623492622,-0.008531256727691122,0.26528488054187704,0.2469187669528361,-0.5577255769543445,fetched
0.2924022674560547,0.19783162330858575,0.6637586623492622,-0.008484663287815318,-0.20631628659640108,0.2452883131410698,-0.2799129187297411,fetched
0.2970409393310547,0.43510261639894887,0.6637586623492622,-0.008485086502652507,-0.4435877029016014,0.24412073999520037,8.93729534823251e-15,fetched
