Input,FP_Result,Standard_Result
0.0,5.0,5.0
0.02506265664160401,4.974937343358396,4.974937343358396
0.05012531328320802,4.949874686716792,4.949874686716792
0.07518796992481203,4.924812030075188,4.924812030075188
0.10025062656641603,4.899749373433584,4.899749373433584
0.12531328320802004,4.87468671679198,4.87468671679198
0.15037593984962405,4.849624060150376,4.849624060150376
0.17543859649122806,4.824561403508772,4.824561403508772
0.20050125313283207,4.799498746867168,4.799498746867168
0.22556390977443608,4.774436090225564,4.774436090225564
0.2506265664160401,4.74937343358396,4.74937343358396
0.2756892230576441,4.724310776942356,4.724310776942356
0.3007518796992481,4.6992481203007515,4.6992481203007515
0.3258145363408521,4.674185463659148,4.674185463659148
0.3508771929824561,4.649122807017544,4.649122807017544
0.37593984962406013,4.62406015037594,4.62406015037594
0.40100250626566414,4.598997493734336,4.598997493734336
0.42606516290726815,4.5739348370927315,4.5739348370927315
0.45112781954887216,4.548872180451128,4.548872180451128
0.47619047619047616,4.523809523809524,4.523809523809524
0.5012531328320802,4.49874686716792,4.49874686716792
0.5263157894736842,4.473684210526316,4.473684210526316
0.5513784461152882,4.448621553884712,4.448621553884712
0.5764411027568922,4.423558897243108,4.423558897243108
0.6015037593984962,4.398496240601504,4.398496240601504
0.6265664160401002,4.3734335839598995,4.3734335839598995
0.6516290726817042,4.348370927318296,4.348370927318296
0.6766917293233082,4.323308270676692,4.323308270676692
0.7017543859649122,4.298245614035087,4.298245614035087
0.7268170426065163,4.273182957393484,4.273182957393484
0.7518796992481203,4.2481203007518795,4.2481203007518795
0.7769423558897243,4.223057644110276,4.223057644110276
0.8020050125313283,4.197994987468672,4.197994987468672
0.8270676691729323,4.172932330827067,4.172932330827067
0.8521303258145363,4.147869674185464,4.147869674185464
0.8771929824561403,4.12280701754386,4.12280701754386
0.9022556390977443,4.097744360902256,4.097744360902256
0.9273182957393483,4.072681704260652,4.072681704260652
0.9523809523809523,4.0476190476190474,4.0476190476190474
0.9774436090225563,4.022556390977444,4.022556390977444
1.0025062656641603,3.9974937343358397,3.9974937343358397
1.0275689223057642,3.9724310776942358,3.9724310776942358
1.0526315789473684,3.947368421052632,3.947368421052632
1.0776942355889725,3.9223057644110275,3.9223057644110275
1.1027568922305764,3.8972431077694236,3.8972431077694236
1.1278195488721803,3.8721804511278197,3.8721804511278197
1.1528822055137844,3.8471177944862154,3.8471177944862154
1.1779448621553885,3.8220551378446115,3.8220551378446115
1.2030075187969924,3.7969924812030076,3.7969924812030076
1.2280701754385963,3.7719298245614037,3.7719298245614037
1.2531328320802004,3.7468671679198,3.7468671679198
1.2781954887218046,3.7218045112781954,3.7218045112781954
1.3032581453634084,3.6967418546365916,3.6967418546365916
1.3283208020050123,3.6716791979949877,3.6716791979949877
1.3533834586466165,3.6466165413533833,3.6466165413533833
1.3784461152882206,3.6215538847117794,3.6215538847117794
1.4035087719298245,3.5964912280701755,3.5964912280701755
1.4285714285714284,3.5714285714285716,3.5714285714285716
1.4536340852130325,3.5463659147869677,3.5463659147869677
1.4786967418546366,3.5213032581453634,3.5213032581453634
1.5037593984962405,3.4962406015037595,3.4962406015037595
1.5288220551378444,3.4711779448621556,3.4711779448621556
1.5538847117794485,3.4461152882205512,3.4461152882205512
1.5789473684210527,3.4210526315789473,3.4210526315789473
1.6040100250626566,3.3959899749373434,3.3959899749373434
1.6290726817042605,3.3709273182957395,3.3709273182957395
1.6541353383458646,3.3458646616541357,3.3458646616541357
1.6791979949874687,3.3208020050125313,3.3208020050125313
1.7042606516290726,3.2957393483709274,3.2957393483709274
1.7293233082706765,3.2706766917293235,3.2706766917293235
1.7543859649122806,3.245614035087719,3.245614035087719
1.7794486215538847,3.2205513784461153,3.2205513784461153
1.8045112781954886,3.1954887218045114,3.1954887218045114
1.8295739348370925,3.1704260651629075,3.1704260651629075
1.8546365914786966,3.1453634085213036,3.1453634085213036
1.8796992481203008,3.1203007518796992,3.1203007518796992
1.9047619047619047,3.0952380952380953,3.0952380952380953
1.9298245614035086,3.0701754385964914,3.0701754385964914
