section,figure,arm_mode,initial_mean_radius,final_mean_radius,radial_concentration,spiral_order_parameter,mode_1_amplitude,mode_2_amplitude,mode_3_amplitude,mode_4_amplitude,dominant_mode,dominant_mode_amplitude,target_mode_amplitude,target_mode_ratio,pitch_angle_proxy,density_arm_contrast,angular_momentum_initial,angular_momentum_final,angular_momentum_drift,total_mass,energy_proxy,elastic_tension_mean,elastic_tension_max,tension_mean,tension_max,tension_gradient_mean,arm_asymmetry_index,peak_rotation_velocity,mass_conservation_error,morphology_stability_score,field_feedback_strength,initialization_vs_evolution_score,initial_target_mode_amplitude,initial_dominant_mode_amplitude,nan_count,central_mass_count,star_system_count,gas_cloud_count,cluster_count,claim_boundary
16.4,6,2,1.1836065668215947,0.3772409654631579,0.8063656013584368,0.5102530267050522,0.5102530267050522,0.324641062888076,0.4418126550658824,0.4650254034528122,1.0,0.5102530267050522,0.324641062888076,0.18638977482262498,2.7077416153270644,2.5679907830735096,3160.7759312911558,1204.4272332949567,-0.6189457084346511,486.42164761889796,8699.79388652395,0.11201291800223626,1.0,0.11201291800223626,1.0,0.04824000945076412,0.4419088328647059,7.263712887605746,0.0,11.494513055287634,0.0,-0.4000016345407843,0.5410699121488576,0.5410699121488576,0,1.0,139.0,67.0,24.0,finite illustrative simulation; repository-linked computational artifact; not a formal proof substitute
